FEEDER #1 P80;;FEEDER #2 P80;FEEDER #3 P80;NEW FEED BELT SCALE;NEW FEED P80;PEBBLE PRODUCT F80;;SM. PROC WATER FLOW;SM Total Feed Rate (Tonnage);Motor 1 Torque Real;Mill Power;SM Main Bearing FE (RHS) Pressure;SM Main Bearing DE (RHS) Pressure;Mill Speed Actual;SAG Mill Motors;SAG % Critical Speed;SAG Microphone #1;SAG PMD % Sound;CV2 Camera Pebbles;;SAG SCRN MOT CUR;PEB CRUSHER POWER;PEB CV #1 BELT SCALE;PEBBLE CRUSHER GAP;PEB CV #6 WEIGHTOMETER
22-12-2018 00:10;1.86131;2.104695;2.448879;1808.286;2.097832;16.02172;;1532.226;2228.611;95.077;13098;7332.222;6574.689;10.488;104;78.79646;104.9125;61.07906;33.19069;;35.7128;406.0023;328.7472;18.15201;0.8133059
22-12-2018 00:20;1.735696;2.096069;2.451594;1796.375;2.059433;15.78961;;1536.468;2221.053;94.891;13073;7320.061;6587.903;10.489;104;78.69135;104.3528;62.894;33.19435;;35.99059;419.4406;337.273;18.15201;0.8133059
22-12-2018 00:30;1.924744;2.020148;2.416682;1818.114;2.059181;15.93191;;1538.213;2234.049;94.998;13088;7314.547;6549.103;10.48;104;78.72138;104.5167;63.37799;33.08267;;35.67522;385.474;326.2696;18.15201;0.8133059
22-12-2018 00:40;1.884171;2.003;2.441439;1835.981;2.041408;15.66533;;1546.587;2257.139;94.34;13016;7309.203;6598.676;10.48;104;78.7364;104.4434;61.4999;33.06616;;35.91993;413.7203;331.7266;18.15201;0.8133059
22-12-2018 00:50;1.879019;1.948386;2.396003;1837.642;2.000969;15.039;;1535.723;2273.037;94.742;13057;7313.159;6572.458;10.484;104;78.76643;104.3647;60.40718;32.79298;;36.26154;446.6212;346.5814;18.15201;0.8133059
22-12-2018 01:00;2.073535;2.000706;2.371278;1828.08;2.079288;15.23688;;1561.627;2254.855;94.954;13086;7312.738;6573.047;10.485;104;78.68384;104.7367;59.50251;32.4686;;36.19814;428.4294;340.556;18.15201;0.8133059
22-12-2018 01:10;1.935349;1.969879;2.341996;1761.19;2.019922;14.76053;;1523.809;2194.955;94.635;13025;7305.289;6584.494;10.484;104;78.72138;104.9006;60.97865;31.87953;;35.85085;420.5649;335.3806;18.15201;0.8133059
22-12-2018 01:20;1.978141;1.930791;2.352548;1770.419;2.009598;15.19707;;1490.892;2169.613;94.528;13024;7300.997;6561.896;10.49;104;78.72138;104.827;64.61196;31.58582;;35.34705;357.799;312.3868;18.15201;0.8133059
22-12-2018 01:30;2.00479;1.941499;2.374941;1820.54;2.028381;15.2841;;1530.516;2226.807;94.627;13033;7322.712;6587.229;10.484;104;78.67633;104.6567;60.4266;31.5875;;35.76529;392.6116;332.3416;18.15201;0.8133059
22-12-2018 01:40;1.962274;1.887173;2.39969;1837.336;1.992205;14.83134;;1560.162;2264.001;94.669;13044;7320.481;6580.37;10.485;104;78.79646;104.8704;60.34377;31.69106;;35.90545;413.9803;338.9472;18.15201;0.8133059
22-12-2018 01:50;2.004143;1.913054;2.40504;1785.969;2.016112;14.89179;;1534.82;2216.352;94.785;13072;7332.812;6576.288;10.486;104;78.80397;104.4871;59.55826;31.61253;;35.7822;412.9439;334.4899;18.15201;0.8133059
22-12-2018 02:00;1.967333;1.872535;2.398929;1770.524;1.982545;15.28796;;1509.233;2189.897;94.78;13068;7320.692;6571.28;10.477;104;78.71387;104.716;60.95269;31.6286;;35.88266;402.0545;331.315;18.15201;0.8133059
22-12-2018 02:10;2.0148;1.875391;2.429562;1817.551;2.000717;14.97649;;1534.624;2231.307;94.668;13052;7317.999;6571.491;10.487;104;78.70637;104.7269;61.06856;31.80791;;36.10754;398.5443;334.3669;18.15201;0.8133059
22-12-2018 02:20;2.049333;1.900476;2.425464;1782.065;2.024186;15.36348;;1532.934;2212.603;94.562;13037;7328.267;6567.114;10.483;104;78.69885;104.7276;60.45478;32.3972;;35.90166;411.4296;334.9928;18.15201;0.8133059
22-12-2018 02:30;2.010914;1.951561;2.366626;1789.279;2.033116;15.39665;;1506.81;2196.992;94.336;13011;7312.822;6593.542;10.487;104;78.7439;104.8646;61.73881;32.8456;;35.60194;379.6585;326.2408;18.15201;0.8133059
22-12-2018 02:40;1.992707;1.966627;2.39978;1786.157;2.041288;15.41422;;1532.311;2215.18;94.408;13020;7314.337;6561.728;10.488;104;78.72889;104.8923;59.78096;32.11218;;35.94209;404.2243;335.2685;18.15201;0.8133059
22-12-2018 02:50;1.987042;1.969588;2.410129;1781.167;2.044174;15.30067;;1504.753;2188.189;94.445;13030;7303.312;6546.115;10.488;104;78.66882;105.0217;61.40749;32.11874;;35.50788;358.9581;318.5818;18.15201;0.8133059
22-12-2018 03:00;2.05121;1.958748;2.382557;1799.574;2.052892;15.42867;;1530.883;2219.725;94.592;13023;7311.307;6600.107;10.478;104;78.72138;104.4364;59.96175;32.46712;;35.79805;391.2566;331.32;18.15201;0.8162814
22-12-2018 03:10;1.923452;1.978321;2.372782;1759.235;2.027344;15.60792;;1500.938;2169.508;94.35;13017;7311.896;6559.833;10.488;104;78.66882;104.773;61.58166;32.33703;;35.47344;364.6088;323.0421;18.15201;0.8133059
22-12-2018 03:20;1.95256;1.99268;2.378635;1824.761;2.040093;15.49073;;1519.396;2233.005;94.364;13005;7299.65;6565.22;10.487;104;78.7364;104.6348;61.03958;32.46799;;35.81852;391.1632;331.0562;18.15201;0.8133059
22-12-2018 03:30;1.989115;2.003045;2.401696;1815.125;2.061152;15.50348;;1547.094;2249.618;94.566;13029;7310.55;6572.122;10.486;104;78.70636;104.7569;58.16;32.56303;;36.0205;416.5017;341.2621;18.15201;0.8133059
22-12-2018 03:40;2.039802;1.912507;2.414343;1735.354;2.026575;15.60605;;1489.262;2149.146;94.434;13004;7305.752;6582.053;10.494;104;78.69135;105.1691;61.3381;32.79247;;35.30127;370.6404;319.417;18.15201;0.8133059
22-12-2018 03:50;1.964236;1.890737;2.438282;1811.124;1.997832;15.70163;;1519.731;2218.412;94.573;13020;7296.368;6571.448;10.482;104;78.71387;105.0114;63.21996;32.77271;;35.80435;362.6807;323.5936;18.15201;0.8133059
22-12-2018 04:00;2.075429;1.978372;2.433956;1834.031;2.075796;15.68029;;1558.447;2252.758;94.457;13018;7306.426;6574.647;10.49;104;78.72138;104.8322;60.717;32.89235;;36.09231;381.1252;339.3747;17.44641;0.8162814
22-12-2018 04:10;2.019143;2.008627;2.430027;1819.528;2.078183;14.53676;;1552.77;2247.388;94.376;12975;7304.448;6591.774;10.488;104;78.70636;104.5225;63.34855;32.76304;;35.7802;445.6782;330.0207;17.14401;0.8133059
22-12-2018 04:20;2.0433;2.020357;2.405148;1849.183;2.08851;14.89812;;1557.574;2261.181;94.469;13012;7307.183;6545.021;10.484;104;78.72138;105.1847;63.22675;32.55864;;35.80046;433.1206;335.2417;17.14401;0.8133059
22-12-2018 04:30;1.984609;2.072803;2.507568;1879.364;2.118733;14.8381;;1580.737;2301.337;94.125;12971;7310.76;6572.753;10.486;104;78.71387;104.426;62.3966;32.84835;;36.18827;441.4649;340.1483;17.14401;0.8133059
22-12-2018 04:40;2.057148;2.077131;2.491745;1892.57;2.137605;14.72678;;1572.784;2322.765;93.95399;12943;7312.191;6576.919;10.485;104;78.71387;104.5084;62.54668;33.12428;;36.1406;465.9501;345.9416;17.14401;0.8133059
22-12-2018 04:50;2.12152;2.121951;2.435555;1900.815;2.171968;14.17956;;1547.692;2334.383;94.286;12997;7296.41;6541.864;10.491;104;78.69135;104.5011;61.67464;32.98087;;36.14249;450.5397;340.8793;17.14401;0.8133059
22-12-2018 05:00;1.974498;2.033879;2.473207;1901.163;2.088534;14.22936;;1523.052;2332.433;93.692;12928;7292.833;6576.33;10.482;104;78.72138;104.5701;62.19655;32.90625;;36.47749;466.2998;349.425;17.14401;0.8133059
22-12-2018 05:10;1.968663;2.003559;2.406454;1890.881;2.059198;14.3046;;1520.574;2351.005;94.099;12961;7293.043;6555.205;10.481;104;78.66132;104.1285;61.07091;32.44707;;36.79496;443.4791;355.9384;17.14401;0.8133059
22-12-2018 05:20;2.011364;1.982481;2.425864;1841.611;2.062019;14.29758;;1453.111;2182.495;93.888;12949;7275.074;6535.131;10.483;104;78.70637;104.9726;65.96004;32.29023;;35.78577;364.2225;330.2627;17.64801;104.2688
22-12-2018 05:30;2.181545;1.988208;2.320191;1850.382;2.08873;15.69115;;1537.938;2265.479;93.695;12905;7280.418;6563.032;10.484;104;78.70636;104.5515;65.11896;32.34774;;36.17136;402.8656;334.2181;17.98401;0.8133059
22-12-2018 05:40;2.1961;1.932969;2.305623;1849.087;2.059361;15.59226;;1512.541;2269.018;94.014;12946;7286.688;6560.044;10.479;104;78.75892;104.6949;66.446;32.44926;;36.1764;397.4438;335.6007;17.98401;0.8133059
22-12-2018 05:50;2.019589;1.915671;2.351988;1848.734;2.012991;15.22664;;1540.862;2283.223;93.621;12907;7275.537;6578.519;10.486;104;78.66132;104.7526;64.94376;32.54217;;36.28873;421.6324;339.5294;17.98401;0.8133059
22-12-2018 06:00;2.105372;1.898181;2.364882;1847.054;2.024051;15.74183;;1535.778;2280.458;93.788;12932;7285.132;6530.292;10.486;104;78.72138;104.9506;65.55138;32.85888;;36.24306;416.2911;341.7968;17.98401;0.8133059
22-12-2018 06:10;1.99211;1.933763;2.415422;1871.962;2.02655;15.95426;;1601.495;2293.632;93.774;12920;7290.182;6586.304;10.484;104;78.68384;104.2576;64.78123;32.82844;;36.04906;414.7494;345.6679;17.98401;0.8133059
22-12-2018 06:20;1.966738;2.013836;2.356446;1882.037;2.057282;16.26588;;1605.542;2318.045;94.187;12959;7303.48;6594.047;10.483;104;78.69885;103.8779;61.65054;33.18209;;36.4798;434.5086;352.2319;17.98401;0.8133059
22-12-2018 06:30;1.976619;1.978204;2.383278;1854.452;2.04393;15.29714;;1553.783;2315.267;94.091;12947;7299.061;6582.011;10.487;104;78.72889;103.9301;62.11957;32.99913;;36.78068;479.491;369.1903;17.98401;0.8133059
22-12-2018 06:40;1.790841;1.952916;2.36939;1854.946;1.981381;15.02336;;1523.241;2295.903;94.091;12957;7294.095;6581.843;10.49;104;78.75892;104.4068;63.54502;33.00549;;36.53607;463.165;357.8238;17.98401;0.8133059
22-12-2018 06:50;1.819715;1.939683;2.36674;1847.91;1.979656;15.35993;;1527.263;2296.493;94.283;12978;7297.841;6536.394;10.488;104;78.75141;104.3973;61.40775;32.76828;;36.85427;465.1206;357.6741;17.98401;0.8133059
22-12-2018 07:00;1.760908;1.983714;2.360501;1833.037;1.991557;15.73838;;1527.263;2275.885;94.22;12967;7288.119;6568.629;10.491;104;78.70636;104.4886;62.97585;33.01194;;36.48495;439.6484;351.0536;17.98401;0.8133059
22-12-2018 07:10;1.945145;2.009588;2.403836;1835.294;2.057114;15.77048;;1483.22;2284.926;94.268;12976;7299.734;6560.044;10.487;104;78.77393;104.7935;61.28374;33.40783;;36.68221;452.0119;359.8541;17.98401;0.8133059
22-12-2018 07:20;1.929835;1.93742;2.344819;1837.83;2.001889;15.66304;;1533.129;2275.042;94.244;12981;7295.147;6570.901;10.485;104;78.68384;104.2777;61.95029;33.12567;;36.59003;458.84;355.6408;17.98401;0.8133059
22-12-2018 07:30;2.015192;1.934334;2.348333;1840.064;2.022186;16.0992;;1503.807;2282.06;94.299;12990;7299.945;6561.517;10.493;104;78.7439;104.097;60.69845;33.58661;;36.60735;448.3296;352.8944;17.98401;0.8133059
22-12-2018 07:40;1.835238;1.969987;2.377153;1821.68;2.002223;16.07227;;1577.618;2266.468;94.134;12961;7295.568;6548.892;10.484;104;78.69885;104.4465;62.69359;33.3396;;36.12958;422.9746;345.8097;17.98401;0.8133059
22-12-2018 07:50;2.012094;1.990742;2.400925;1842.541;2.061782;16.71944;;1541.369;2284.825;94.312;12999;7293.927;6561.18;10.495;104;78.76643;104.7257;62.34367;33.81582;;36.57124;437.9968;352.9718;17.98401;0.8133059
22-12-2018 08:00;1.979647;1.993492;2.363117;1831.174;2.049396;16.82499;;1623.67;2269.801;94.24;12994;7302.891;6605.451;10.483;104;78.69885;104.1331;61.87341;34.06604;;36.03772;418.9536;345.3029;17.98401;0.8133059
22-12-2018 08:10;2.036276;2.085132;2.32072;1832.612;2.11066;17.82165;;1622.699;2263.461;94.518;13019;7302.428;6578.266;10.476;104;78.69135;104.2142;60.27538;33.86732;;35.94796;406.7439;348.6851;17.98401;0.8133059
22-12-2018 08:20;1.912866;2.032134;2.30443;1830.469;2.046402;18.42046;;1633.344;2272.621;94.568;13009;7307.73;6554.321;10.48;104;78.72889;103.9634;61.25525;33.94014;;36.09399;417.1408;349.5936;17.98401;0.8133059
22-12-2018 08:30;2.137305;2.060959;2.287228;1778.068;2.115214;18.77777;;1606.189;2218.631;94.656;13041;7304.237;6573.216;10.482;104;78.72138;104.9134;59.86573;34.61999;;35.97977;401.6004;342.5823;17.98401;0.8133059
22-12-2018 08:40;1.940743;1.988469;2.293075;1765.489;2.025274;20.38976;;1566.943;2195.711;94.636;13037;7287.614;6536.646;10.483;104;78.72138;104.6705;63.42936;34.57495;;35.46935;315.1843;323.549;17.56401;0.8133059
22-12-2018 08:50;2.104679;2.035894;2.268235;1815.651;2.089547;18.99145;;1580.456;2245.466;94.012;12969;7289.676;6534.121;10.479;104;78.72137;104.6497;62.67807;33.95586;;36.18144;426.1167;343.6683;17.14401;0.8133059
22-12-2018 09:00;2.219653;2.00354;2.310535;1831.042;2.105035;19.13219;;1611.182;2258.636;94.339;13010;7287.109;6578.771;10.478;104;78.71387;104.4791;60.46606;33.80693;;35.89579;415.4983;340.8198;17.14401;0.8133059
22-12-2018 09:10;2.224188;2.07017;2.353991;1828.734;2.154087;19.24338;;1617.871;2262.884;94.317;12998;7284.29;6563.874;10.483;104;78.69135;104.1907;61.16414;34.35885;;35.89337;422.4271;343.3946;17.14401;0.8133059
22-12-2018 09:20;2.142813;1.996747;2.392527;1813.101;2.098431;19.6025;;1620.539;2254.072;94.336;13012;7298.472;6560.465;10.488;104;78.72889;104.1471;60.10271;34.3775;;36.01326;433.6919;346.4167;17.14401;0.8133059
22-12-2018 09:30;2.2118;2.021876;2.383271;1811.504;2.127258;19.65266;;1602.313;2230.213;93.9;12941;7283.364;6574.857;10.482;104;78.78896;104.3919;62.98069;34.01069;;35.94891;405.8631;334.3372;17.14401;0.8133059
22-12-2018 09:40;2.147049;1.990576;2.38246;1822.957;2.092643;19.70571;;1587.622;2252.671;94.022;12946;7279.03;6534.878;10.484;104;78.69135;104.5447;62.85153;34.21239;;36.09504;410.0874;336.5281;17.14401;0.8133059
22-12-2018 09:50;2.173373;1.978765;2.393899;1850.162;2.094135;19.68029;;1601.886;2277.656;94.016;12967;7289.677;6564.462;10.487;104;78.71387;104.0082;62.30803;33.69144;;36.24947;427.7702;346.4802;17.14401;0.8133059
22-12-2018 10:00;2.117211;1.90582;2.342534;1857.67;2.02849;19.54016;;1618.036;2288.675;93.945;12957;7280.376;6527.051;10.487;104;78.7364;104.1889;62.39794;33.79573;;36.27467;431.0442;343.6465;17.14401;0.8133059
22-12-2018 10:10;2.104699;1.922483;2.361914;1858.906;2.039227;19.49783;;1591.022;2290.236;93.764;12922;7269.224;6522.969;10.489;104;78.77393;104.1996;63.83885;33.21915;;36.19341;416.9888;341.041;17.14401;0.8093385
22-12-2018 10:20;2.180651;1.908495;2.385438;1861.57;2.052439;19.21107;;1544.689;2291.691;93.492;12903;7268.803;6528.608;10.48;104;78.72889;104.5594;64.58476;33.44939;;36.21808;419.6182;342.1032;17.14401;0.8053712
22-12-2018 10:30;2.206108;1.882364;2.355204;1851.824;2.03906;18.98861;;1562.463;2275.303;93.524;12892;7255.211;6503.695;10.486;104;78.7439;104.2914;64.29212;33.89699;;35.68099;405.9492;334.356;17.14401;0.8053712
22-12-2018 10:40;2.326735;1.915095;2.399539;1851.824;2.094254;19.37891;;1495.946;2279.007;93.499;12891;7259.629;6500.244;10.488;104;78.69135;105.1621;65.45432;34.0556;;35.91269;395.6622;337.8016;17.14401;0.8033875
22-12-2018 10:50;2.286742;1.912622;2.397393;1861.236;2.08638;18.92409;;1421.64;2297.317;93.37;12878;7266.068;6497.93;10.487;104;78.75141;104.7443;64.77597;33.30442;;36.24905;421.9876;347.4849;17.14401;0.7994201
22-12-2018 11:00;2.186216;1.966275;2.391539;1888.652;2.090206;19.08371;;1444.797;2319.034;93.458;12865;7263.796;6531.049;10.483;104;78.70636;104.4593;65.07119;33.09401;;36.12034;419.5963;342.1251;17.14401;0.7974365
22-12-2018 11:10;2.119081;1.912262;2.431552;1902.678;2.046974;18.67574;;1463.755;2351.06;93.443;12875;7262.491;6512.027;10.485;104;78.71387;104.1257;63.91485;32.88815;;36.6273;455.198;354.8305;17.14401;0.7904936
22-12-2018 11:20;2.086912;1.976389;2.415521;1891.485;2.074696;18.82318;;1500.847;2341.744;93.786;12927;7272.17;6506.094;10.485;104;78.67633;104.5246;59.62482;32.61215;;36.85375;469.1728;368.6864;17.14401;0.7954528
22-12-2018 11:30;2.176597;1.923089;2.404392;1824.926;2.062226;20.83138;;1633.381;2287.027;93.593;12885;7269.098;6566.272;10.483;104;78.75141;104.0784;60.88263;33.53899;;36.01085;355.2044;347.8866;17.29521;0.7865263
22-12-2018 11:40;2.207557;1.866368;2.40426;1810.469;2.038088;20.72509;;1602.844;2211.128;93.122;12805;7248.478;6501.086;10.493;104;78.69135;105.3364;65.84416;35.03133;;34.97751;333.279;307.6716;17.31201;0.7914854
22-12-2018 11:50;2.104689;1.919711;2.454859;1867.059;2.051871;21.08774;;1611.206;2252.351;93.029;12828;7249.319;6508.745;10.486;104;78.68384;104.8069;65.75104;34.44894;;35.15209;319.7015;312.5842;17.31201;0.7974365
22-12-2018 12:00;2.164754;1.928566;2.385709;1896.004;2.06014;21.14235;;1653.938;2308.459;93.179;12844;7249.571;6552.048;10.489;104;78.7439;104.2002;62.55171;33.96134;;35.31723;349.3889;327.4786;17.31201;0.7954528
22-12-2018 12:10;2.122808;1.949173;2.349803;1893.49;2.055233;20.30174;;1667.86;2321.46;93.169;12842;7245.952;6508.114;10.484;104;78.69135;103.9265;60.91888;34.20729;;35.62892;385.6022;339.0533;17.31201;0.7934691
22-12-2018 12:20;2.072869;1.949793;2.385748;1881.964;2.051283;20.67844;;1655.073;2297.698;93.258;12844;7257.273;6553.479;10.485;104;78.72138;104.3369;61.88567;34.15485;;35.53528;377.4264;334.8539;17.31201;0.7934691
22-12-2018 12:30;2.156929;1.882356;2.323972;1891.815;2.020325;20.71753;;1663.111;2321.373;93.584;12895;7257.357;6539.465;10.487;104;78.72889;104.6259;60.9161;34.3037;;35.816;384.3754;343.4492;17.31201;0.7934691
22-12-2018 12:40;2.160825;1.829724;2.298248;1857.954;1.98751;20.44848;;1652.888;2291.463;93.517;12892;7248.982;6553.058;10.48;104;78.7364;104.6006;61.16766;34.02818;;35.84739;395.1879;342.1994;17.31201;0.7934691
22-12-2018 12:50;2.266543;1.885036;2.292695;1866.661;2.044887;21.07141;;1644.715;2290.758;93.354;12864;7247.804;6541.78;10.487;104;78.72138;104.4495;62.32564;33.8822;;35.41035;374.233;335.9033;17.31201;0.7865263
22-12-2018 13:00;2.176883;1.892689;2.30932;1887.132;2.031787;20.98077;;1651.972;2304.184;93.306;12857;7252.56;6532.017;10.477;104;78.69135;104.1794;59.9358;34.27787;;35.57822;365.0226;334.7934;17.31201;0.7815671
22-12-2018 13:10;2.160906;1.972386;2.203431;1851.701;2.05733;21.10849;;1648.573;2278.581;93.259;12842;7248.352;6524.147;10.484;104;78.72138;104.1672;60.27007;34.34215;;35.55943;370.0545;336.785;17.31201;0.7924773
22-12-2018 13:20;2.267962;1.897298;2.256735;1831.453;2.050023;21.32188;;1615.753;2248.849;93.201;12844;7241.197;6555.289;10.483;104;78.71387;104.3861;64.66999;33.97186;;35.20668;345.084;322.8695;17.31201;0.7914854
22-12-2018 13:30;2.202661;1.940416;2.239917;1854.076;2.052931;21.50126;;1619.086;2256.297;93.293;12850;7245.027;6525.031;10.485;104;78.69886;104.6577;62.46529;33.85838;;35.33172;338.9993;322.3667;17.31201;0.7805753
22-12-2018 13:40;2.162337;1.962656;2.256975;1872.767;2.057762;21.42087;;1647.395;2291.902;93.165;12836;7252.644;6541.99;10.487;104;78.69135;103.1705;59.61847;33.77262;;35.78545;370.32;342.6715;17.31201;0.7815671
22-12-2018 13:50;2.116781;1.952162;2.285223;1857.047;2.045401;21.15022;;1633.594;2268.071;93.414;12876;7242.628;6531.47;10.486;104;78.67633;104.6229;62.54666;33.71889;;35.49139;362.4591;333.1846;17.31201;0.7914854
22-12-2018 14:00;2.103508;1.938385;2.240269;1867.979;2.026742;20.88911;;1649.073;2293.587;93.405;12879;7257.399;6554.7;10.493;104;78.70636;104.1923;57.92969;33.99531;;36.033;365.4182;335.808;17.31201;0.7746242
22-12-2018 14:10;2.145751;1.928548;2.233286;1790.369;2.030457;20.68635;;1609.754;2224.903;93.399;12864;7241.365;6537.445;10.487;104;78.69135;104.1709;60.69841;34.23233;;35.78325;361.3916;330.8875;17.31201;0.7746242
22-12-2018 14:20;2.126106;1.928095;2.248029;1827.393;2.029354;20.62492;;1596.472;2220.215;93.376;12874;7242.081;6507.188;10.487;104;78.72889;104.4578;60.70737;34.33572;;35.41602;330.8602;324.2284;17.31201;0.7775998
22-12-2018 14:30;2.121386;1.965692;2.29498;1869.865;2.055468;23.4032;;1507.866;2086.427;93.188;12851;7234.464;6537.067;10.482;104;78.69885;104.9171;66.53558;34.32293;;34.52178;116.4459;302.3028;58.16943;210.6928
22-12-2018 14:40;2.076787;2.057821;2.294061;1869.311;2.099989;25.60375;;1381.888;1984.166;92.867;12806;7221.671;6469.902;10.493;104;78.70636;105.2128;71.09415;35.03873;;33.6162;84.53559;262.3447;78.96774;248.3727
22-12-2018 14:50;2.105652;2.078983;2.327839;1878.329;2.125074;26.23944;;1346.316;1982.861;92.981;12807;7218.851;6474.237;10.479;104;78.67633;105.4624;71.70933;35.72201;;33.7004;83.88922;262.9706;78.96774;249.4915
22-12-2018 15:00;2.051274;2.082613;2.318554;1884.536;2.110778;25.37965;;1408.505;2078.947;93.001;12798;7228.825;6494.942;10.485;104;78.79646;105.9391;68.58369;36.07857;;33.76413;130.7521;265.1744;46.66148;174.1169
22-12-2018 15:10;2.093626;1.983578;2.297976;1763.397;2.061183;17.6105;;1653.37;2180.796;93.174;12827;7239.766;6547.587;10.493;104;78.7439;103.7672;62.29272;34.88606;;35.06832;312.2948;323.4388;17.64801;0.7795834
22-12-2018 15:20;2.321618;1.883967;2.442048;1090.68;2.082193;18.29955;;1050.419;1389.014;91.143;12212;7157.494;6451.302;10.207;101.2;76.5816;108.9619;92.09236;34.96082;;31.96599;200.1062;177.1291;17.64801;79.00671
22-12-2018 15:30;2.238178;1.839003;2.50634;1010.895;2.043761;17.73274;;624.448;1162.921;91.383;11650;7153.665;6453.027;9.713;96.3;72.94022;110.7915;100;35.10847;;30.46286;95.19615;82.16571;17.64801;0.7815671
22-12-2018 15:40;2.349922;1.806646;2.455288;1013.884;2.045561;18.17421;;521.4252;1145.168;90.818;10409;7233.622;6513.711;8.727;86.5;65.48477;110.2321;84.21474;34.9534;;30.21111;57.97025;61.61684;17.64801;0.7954528
22-12-2018 15:50;2.347637;1.711797;2.480767;1024.491;1.992383;18.16813;;492.1584;1147.951;95.054;9955;7421.606;6646.987;7.965;79;59.83876;107.6454;27.85692;34.9534;;30.12755;0;52.52468;17.64801;0.7994201
22-12-2018 16:00;2.403949;1.723922;2.484817;1038.032;2.012935;18.81985;;581.3566;1179.368;99.573;10520;7556.188;6729.049;8.028;79.6;60.24419;107.324;8.925552;34.9534;;30.45572;0;75.43908;17.64801;0.7994201
22-12-2018 16:10;2.298846;1.762442;2.434286;1041.19;2.001966;22.13468;;651.8227;1204.271;102.125;10826;7727.801;7023.334;8.061;80;60.55953;106.7283;0.6212862;34.96459;;30.77424;0;102.4478;17.64801;0.7895018
